time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
4387;1;0.0;0.0;12;930344;1993808;88;25;19;56;49;45;48
4388;1;1685.823730;12240.102539;12;930344;1993808;88;17;19;41;36;30;33
4389;1;0.0;0.0;12;930344;1993808;88;15;19;31;31;25;31
4390;1;0.0;0.0;12;930344;1993808;88;17;19;34;35;32;39
4391;1;2430.939209;17650.091797;12;930344;1993808;88;26;19;60;48;46;52
4392;1;2344.582520;17023.089844;12;930344;1993808;88;20;19;45;43;40;45
4393;1;4466.501465;34044.664062;12;930344;1993808;88;21;19;67;55;54;59
4394;1;56;4136.000000;12;930344;1993808;88;14;19;33;28;24;31
4395;1;0.0;0.0;12;930344;1993808;88;23;19;56;48;45;50
4396;1;0.0;0.0;12;930344;1993808;88;21;19;58;49;47;46
4397;1;3790.633545;26402.203125;12;930344;1993808;89;26;19;76;64;57;89
4398;1;3801.104980;26475.138672;12;930344;1993808;88;23;19;53;43;41;49
4399;1;4125.000000;29950.000000;12;930344;1993808;89;27;19;75;64;61;65
4400;1;3801.104980;26475.138672;12;930344;1993808;89;13;19;23;18;17;20
4401;1;3859.649170;28023.392578;12;930344;1993808;89;14;19;32;22;21;25
4402;1;0.0;0.0;12;930344;1993808;89;15;19;33;38;26;44
4403;1;0.0;0.0;12;930344;1993808;89;15;19;31;27;24;30
4404;1;5685.950195;39603.304688;12;930344;1993808;89;17;19;35;29;25;30
4405;1;5818.181641;39603.304688;12;930344;1993808;90;25;19;68;55;50;60
4406;1;0.0;0.0;12;930344;1993808;89;16;19;38;30;26;37
4407;1;8691.358398;59160.492188;12;930344;1993808;89;19;19;42;33;30;34
4408;1;9295.774414;67492.960938;12;930344;1993808;89;14;19;28;22;21;22
4409;1;9295.774414;67492.960938;12;930344;1993808;89;13;19;22;21;16;21
4410;1;0.0;0.0;12;930344;1993808;89;13;19;25;17;17;17
4411;1;6243.902344;1365.853638;12;930344;1993808;88;14;19;28;23;19;25
4412;1;4740.740723;1037.036987;12;930344;1993808;88;28;19;59;54;51;58
4413;0;0.0;0.0;12;930344;1993808;89;33;19;66;61;58;62
4414;0;0.0;0.0;12;930344;1993808;89;27;19;49;48;45;48
4415;0;0.0;0.0;12;930344;1993808;89;46;19;82;82;77;79
4416;0;0.0;0.0;12;930344;1993808;89;23;19;40;35;34;37
4417;0;0.0;0.0;12;930344;1993808;89;16;19;33;28;30;28
4418;0;0.0;0.0;12;930344;1993808;89;13;19;21;16;21;14
4419;0;0.0;0.0;12;930344;1993808;88;14;19;20;19;21;21
4420;0;0.0;0.0;12;930344;1993808;88;14;19;22;23;23;23
4421;0;0.0;0.0;12;930344;1993808;88;22;19;65;60;61;61
4422;1;192315.562500;186933.906250;12;930344;1993808;88;20;19;49;42;46;49
4423;1;0.0;0.0;12;930344;1993808;88;19;19;54;47;52;50
4424;1;1818.181763;15021.943359;12;930344;1993808;88;21;19;55;43;49;55
4425;1;1818.181763;15021.943359;12;930344;1993808;88;20;19;55;42;46;54
4426;2;0.0;0.0;12;930344;1993808;88;14;19;22;21;25;24
4427;1;1240.000000;9584.000000;12;930344;1993808;88;17;19;33;29;35;34
4428;1;1830.720947;15021.943359;12;930344;1993808;88;16;19;29;33;29;34
4429;1;0.0;0.0;12;930344;1993808;88;18;19;42;41;43;42
4430;1;0.0;0.0;12;930344;1993808;88;16;19;28;28;28;32
4431;1;0.0;0.0;12;930344;1993808;88;19;19;45;43;43;46
4432;1;0.0;0.0;12;930344;1993808;88;15;19;28;20;16;19
4433;1;0.0;0.0;12;930344;1993808;88;18;19;43;39;40;42
4434;1;0.0;0.0;12;930344;1993808;88;20;19;52;46;45;47
4435;1;0.0;0.0;12;930344;1993808;88;19;19;35;37;38;38
4436;1;0.0;0.0;12;930344;1993808;88;19;19;40;40;40;40
4437;1;0.0;0.0;12;930344;1993808;88;14;19;21;21;23;21
4438;1;0.0;0.0;12;930344;1993808;88;14;19;22;22;24;21
4439;1;0.0;0.0;12;930344;1993808;88;14;19;21;22;23;22
4440;1;0.0;0.0;12;930344;1993808;88;17;19;36;36;31;36
4441;1;0.0;0.0;12;930344;1993808;88;14;19;27;20;17;19
4442;1;0.0;0.0;12;930344;1993808;88;14;19;27;21;18;18
4443;1;0.0;0.0;12;930344;1993808;88;14;19;26;20;13;19
4444;1;0.0;0.0;12;930344;1993808;88;14;19;27;20;15;19
4445;1;0.0;0.0;12;930344;1993808;88;14;19;28;20;14;19
4446;1;0.0;0.0;12;930344;1993808;88;14;19;23;19;16;18
4447;1;0.0;0.0;12;930344;1993808;88;14;19;20;19;21;19
4448;5;0.0;0.0;12;930344;1993808;88;15;19;23;23;24;21
4449;5;0.0;0.0;12;930344;1993808;88;17;19;26;30;28;24
4450;2;92145.078125;347896.375000;12;930344;1993808;88;16;19;24;25;25;22
4451;2;131496.000000;252288.000000;12;930344;1993808;88;15;19;20;22;23;19
4452;2;163736.000000;345456.000000;12;930344;1993808;88;15;19;22;23;23;20
4453;2;151056.000000;310768.000000;12;930344;1993808;88;15;19;23;24;24;22
4454;2;265000.000000;293224.000000;12;930344;1993808;88;15;19;25;25;24;22
4455;2;200112.000000;554968.000000;12;930344;1993808;88;16;19;21;22;23;20
4456;2;448;4136.000000;12;930344;1993808;88;14;19;20;20;21;19
4457;2;0.0;0.0;12;930344;1993808;88;15;19;19;22;21;19
4458;1;0.0;0.0;12;930344;1993808;88;15;19;22;21;22;20
4459;1;1105775.875000;512820.281250;12;930344;1993808;88;16;19;25;25;25;22
4460;1;1085480.000000;115704.000000;12;930344;1993808;88;15;19;23;23;22;20
4461;1;15384.000000;58672.000000;12;930344;1993808;88;14;19;20;21;22;19
4462;1;81096.000000;133456.000000;12;930344;1993808;88;15;19;46;27;27;23
4463;1;392;8272.000000;12;930344;1993808;88;14;19;20;20;21;19
4464;1;0.0;0.0;12;930344;1993808;88;14;19;22;21;21;20
4465;1;247073.687500;618492.625000;12;930344;1993808;88;16;19;25;25;25;23
4466;0;0.0;0.0;12;930344;1993808;88;15;19;21;23;25;20
4467;0;0.0;0.0;12;930344;1993808;88;14;19;20;19;21;19
4468;0;0.0;0.0;12;930344;1993808;88;14;19;21;21;22;20
4469;1;3122.162109;70010.812500;12;930344;1993808;88;15;19;24;23;22;22
4470;1;0.0;0.0;12;930344;1993808;88;14;19;21;19;21;19
4471;1;510618.937500;490256.843750;12;930344;1993808;88;16;19;23;25;24;22
4472;1;2583408.000000;563752.000000;12;930344;1993808;88;17;19;27;27;27;23
4473;1;2909680.000000;763208.000000;12;930344;1993808;88;17;19;28;26;25;22
4474;1;160064.000000;509360.000000;12;930344;1993808;88;16;19;31;22;19;20
4475;1;105448.000000;650640.000000;12;930344;1993808;88;15;19;29;23;16;21
4476;1;112952.000000;771056.000000;12;930344;1993808;88;16;19;29;22;17;20
4477;1;32504.000000;630272.000000;12;930344;1993808;88;15;19;28;21;16;20
4478;1;38600.000000;243920.000000;12;930344;1993808;88;15;19;29;20;16;19
4479;1;80576.000000;112008.000000;12;930344;1993808;88;15;19;25;21;22;20
4480;1;18192.000000;62040.000000;12;930344;1993808;88;14;19;20;21;22;20
4481;1;82080.000000;136824.000000;12;930344;1993808;88;15;19;19;21;21;19
4482;1;4072.000000;16544.000000;12;930344;1993808;88;14;19;19;20;21;19
4483;1;20800.000000;66146.835938;12;930344;1993808;88;15;19;26;23;24;22
4484;1;100408.000000;133928.000000;12;930344;1993808;88;15;19;24;23;24;22
4485;1;135272.000000;117256.000000;12;930344;1993808;88;15;19;29;23;24;20
4486;1;2248.000000;8272.000000;12;930344;1993808;88;14;19;19;19;21;19
4487;1;59456.000000;116144.000000;12;930344;1993808;88;14;19;22;21;21;20
4488;1;29328.000000;1500880.000000;12;930344;1993808;88;16;19;27;22;19;21
4489;1;8312.000000;57040.000000;12;930344;1993808;88;14;19;21;23;21;21
4490;1;0.0;0.0;12;930344;1993808;88;14;19;20;20;21;19
4491;1;15220.512695;91569.234375;12;930344;1993808;88;14;19;19;21;19;19
4492;1;20114.285156;54765.714844;12;930344;1993808;88;14;19;21;20;22;19
4493;1;8045.714355;54765.714844;12;930344;1993808;88;14;19;19;20;20;19
4494;1;0.0;0.0;12;930344;1993808;88;14;19;19;21;21;20
4495;1;0.0;0.0;12;930344;1993808;88;14;19;19;20;21;20
4496;1;10880.000000;72640.000000;12;930344;1993808;88;14;19;20;20;21;18
4497;1;10880.000000;72640.000000;12;930344;1993808;88;14;19;20;19;21;19
4498;1;592;4136.000000;12;930344;1993808;88;14;19;20;21;22;20
4499;1;0.0;0.0;12;930344;1993808;88;15;19;22;23;23;22
4500;1;4740.740723;24296.296875;12;930344;1993808;88;14;19;20;21;20;19
4501;1;1064.000000;8272.000000;12;930344;1993808;88;14;19;21;20;21;19
4502;1;6824.949707;30446.679688;12;930344;1993808;88;15;19;22;22;22;20
4503;1;56;4136.000000;12;930344;1993808;88;14;19;20;20;21;18
4504;1;0.0;0.0;12;930344;1993808;88;14;19;21;21;21;20
4505;1;63271.949219;80025.695312;12;930344;1993808;88;15;19;21;20;22;20
4506;1;0.0;0.0;12;930344;1993808;88;14;19;21;22;21;20
4507;1;0.0;0.0;12;930344;1993808;88;14;19;22;20;20;19
4508;1;0.0;0.0;12;930344;1993808;88;14;19;27;19;16;18
4509;1;0.0;0.0;12;930344;1993808;88;15;19;24;21;21;20
4510;1;1662.468506;12070.529297;12;930344;1993808;88;14;19;19;21;21;20
4511;1;992;8272.000000;12;930344;1993808;88;14;19;19;21;21;19
4512;1;3418.397705;26492.582031;12;930344;1993808;88;14;19;21;20;21;20
4513;1;0.0;0.0;12;930344;1993808;88;14;19;22;21;23;20
4514;1;0.0;0.0;12;930344;1993808;88;15;19;23;26;23;26
4515;1;2044.576538;14240.712891;12;930344;1993808;88;14;19;20;22;21;21
4516;1;2021.439453;14676.875977;12;930344;1993808;88;14;19;20;20;21;19
4517;1;0.0;0.0;12;930344;1993808;88;14;19;20;21;21;19
4518;1;0.0;0.0;12;930344;1993808;88;14;19;19;20;21;19
4519;1;0.0;0.0;12;930344;1993808;88;15;19;24;22;20;21
4520;1;0.0;0.0;12;930344;1993808;89;14;19;27;20;16;21
4521;1;0.0;0.0;12;930344;1993808;89;14;19;26;19;17;18
4522;1;0.0;0.0;12;930344;1993808;89;14;19;25;19;15;19
4523;1;2641.651123;17981.238281;12;930344;1993808;89;15;19;26;21;18;20
4524;1;138296.000000;329232.000000;12;930344;1993808;89;15;19;49;24;23;23
4525;1;59224.000000;72736.000000;12;930344;1993808;89;14;19;27;21;16;20
4526;1;21643.058594;74017.000000;12;930344;1993808;89;14;19;24;19;19;20
4527;1;86336.000000;103656.000000;12;930344;1993808;89;14;19;21;21;22;19
4528;1;5136.000000;54104.000000;12;930344;1993808;89;14;19;20;21;22;21
4529;1;724880.000000;385264.000000;12;930344;1993808;89;16;19;26;26;25;24
4530;1;3278736.000000;535168.000000;12;930344;1993808;89;17;19;31;28;25;23
4531;1;35064.000000;81224.000000;12;930344;1993808;89;14;19;22;20;22;20
4532;1;16544.000000;70312.000000;12;930344;1993808;89;15;19;23;20;19;19
4533;1;6681.318848;65406.593750;12;930344;1993808;89;14;19;27;19;17;19
4534;1;3344.000000;33088.000000;12;930344;1993808;88;14;19;27;20;16;20
4535;1;2688.000000;24816.000000;12;930344;1993808;89;15;19;27;20;18;21
4536;1;0.0;0.0;12;930344;1993808;89;14;19;26;19;14;18
4537;1;0.0;0.0;12;930344;1993808;89;14;19;25;20;16;18
4538;1;7757.575684;1696.969727;12;930344;1993808;89;14;19;19;19;20;20
4539;1;73984.000000;2965888.000000;12;930344;1993808;89;17;19;33;18;29;21
4540;1;10464.000000;55512.000000;12;930344;1993808;89;13;19;28;8.9;23;16
4541;1;0.0;0.0;12;930344;1993808;89;13;19;24;13;19;16
4542;1;0.0;0.0;12;930344;1993808;89;13;19;21;18;18;17
4543;1;1385.099731;10056.663086;12;930344;1993808;89;14;19;25;18;20;17
4544;1;0.0;0.0;12;930344;1993808;89;14;19;27;18;24;20
4545;1;0.0;0.0;12;930344;1993808;89;14;19;21;19;19;19
4546;1;1447.368408;10508.771484;12;930344;1993808;89;14;19;20;20;21;18
4547;1;4075.630371;27983.193359;12;930344;1993808;89;15;19;21;21;22;20
4548;1;0.0;0.0;12;930344;1993808;89;14;19;19;20;20;19
4549;1;0.0;0.0;12;930344;1993808;89;14;19;22;20;22;20
4550;1;1479.820679;10744.394531;12;930344;1993808;89;15;19;21;20;21;19
4551;1;1586.538452;11519.230469;12;930344;1993808;89;14;19;20;20;22;19
4552;1;0.0;0.0;12;930344;1993808;89;14;19;20;19;21;18
4553;1;1872.340454;12744.680664;12;930344;1993808;89;14;19;20;20;20;20
4554;1;1755.319092;12744.680664;12;930344;1993808;89;15;19;29;28;25;27
4555;1;3170.212646;23744.681641;12;930344;1993808;89;14;19;20;20;21;20
4556;1;0.0;0.0;12;930344;1993808;89;14;19;19;20;21;18
4557;1;2300.653564;15660.130859;12;930344;1993808;89;14;19;19;20;21;19
4558;1;2113.671387;14721.965820;12;930344;1993808;89;15;19;20;20;21;19
4559;1;3443.038086;28658.228516;12;930344;1993808;89;15;19;24;25;24;25
4560;1;1600.000000;4136.000000;12;930344;1993808;89;14;19;21;21;21;20
4561;1;992;8272.000000;12;930344;1993808;89;14;19;20;20;21;20
4562;1;392;8528.000000;12;930344;1993808;89;14;19;22;20;21;18
4563;1;505;8792.792969;12;930344;1993808;89;14;19;20;20;22;19
4564;1;448;8775.224609;12;930344;1993808;89;14;19;23;22;21;21
4565;1;2562.562500;30774.775391;12;930344;1993808;89;14;19;23;19;20;19
4566;1;0.0;0.0;12;930344;1993808;89;14;19;20;20;21;19
4567;1;3192.575439;22236.658203;12;930344;1993808;89;14;19;20;20;21;20
4568;1;3557.951416;25832.884766;12;930344;1993808;89;14;19;19;21;21;19
4569;1;0.0;0.0;12;930344;1993808;89;14;19;22;21;22;20
4570;1;3519.181641;24511.509766;12;930344;1993808;89;14;19;21;20;21;19
4571;1;4536.082520;32934.707031;12;930344;1993808;89;14;19;19;20;21;19
4572;1;3920.228027;27304.843750;12;930344;1993808;89;14;19;20;19;21;19
4573;1;238996.781250;540707.375000;12;930344;1993808;89;14;19;21;21;22;19
4574;1;96104.000000;143120.000000;12;930344;1993808;89;15;19;26;25;22;24
4575;1;6910.994629;50178.011719;12;930344;1993808;89;14;19;21;22;24;20
4576;1;6704.761719;45638.093750;12;930344;1993808;89;14;19;20;20;21;19
4577;1;10528.000000;63016.000000;12;930344;1993808;89;14;19;20;20;21;20
4578;1;0.0;0.0;12;930344;1993808;89;14;19;19;20;20;19
4579;1;8800.000000;63893.332031;12;930344;1993808;89;14;19;21;22;21;21
4580;1;0.0;0.0;12;930344;1993808;89;14;19;22;20;22;19
4581;1;76280.000000;118472.000000;12;930344;1993808;89;14;19;21;20;22;20
4582;1;0.0;0.0;12;930344;1993808;89;14;19;20;20;20;19
4583;1;0.0;0.0;12;930344;1993808;89;14;19;19;20;21;19
4584;1;0.0;0.0;12;930344;1993808;89;15;19;34;25;27;24
4585;1;0.0;0.0;12;930344;1993808;89;14;19;20;26;22;27
4586;1;37340.843750;89430.984375;12;930344;1993808;89;14;19;22;21;21;20
4587;1;12848.000000;66176.000000;12;930344;1993808;89;14;19;20;20;22;19
4588;1;2688.000000;33600.000000;12;930344;1993808;89;14;19;22;20;18;19
4589;1;2216.000000;28952.000000;12;930344;1993808;89;14;19;29;23;20;22
4590;5;0.0;0.0;12;930344;1993808;89;14;19;28;20;19;19
4591;1;20083.117188;68935.062500;12;930344;1993808;89;14;19;21;23;20;20
4592;1;9144.000000;45496.000000;12;930344;1993808;89;14;19;19;20;20;19
4593;2;64798.480469;312545.843750;12;930344;1993808;89;15;19;23;21;22;20
4594;2;10136.000000;49632.000000;12;930344;1993808;89;15;19;23;23;22;21
4595;2;8400.000000;37224.000000;12;930344;1993808;89;15;19;25;20;17;19
4596;2;10960.000000;53768.000000;12;930344;1993808;89;14;19;20;20;21;19
4597;2;8624.000000;37224.000000;12;930344;1993808;89;14;19;19;20;21;19
4598;2;6656.000000;74448.000000;12;930344;1993808;89;15;19;21;21;22;20
4599;2;2664.000000;53768.000000;12;930344;1993808;89;15;19;22;22;23;21
4600;2;13512.000000;53768.000000;12;930344;1993808;89;15;19;20;22;22;20
4601;2;12376.000000;53768.000000;12;930344;1993808;89;15;19;21;21;21;19
4602;2;13072.000000;41360.000000;12;930344;1993808;89;15;19;19;21;22;20
4603;2;44608.000000;116720.000000;12;930344;1993808;89;15;19;22;22;22;20
4604;2;3200.000000;33088.000000;12;930344;1993808;89;15;19;26;26;24;25
4605;2;3912.000000;82720.000000;12;930344;1993808;89;15;19;26;23;19;21
4606;2;7640.816406;146857.140625;12;930344;1993808;89;15;19;26;20;16;19
4607;2;3579.826172;55913.390625;12;930344;1993808;89;15;19;28;21;16;19
4608;2;18584.000000;45496.000000;12;930344;1993808;89;14;19;23;22;13;18
4609;2;26744.000000;88360.000000;12;930344;1993808;89;15;19;23;22;23;20
4610;2;26770.771484;57961.960938;12;930344;1993808;89;15;19;22;21;22;19
4611;2;4379.620605;49582.417969;12;930344;1993808;89;14;19;19;20;21;19
4612;2;8446.000000;68172.000000;12;930344;1993808;89;14;19;20;20;22;18
4613;2;68041.523438;415086.500000;12;930344;1993808;89;14;19;28;12;24;17
4614;2;3368.000000;66176.000000;12;930344;1993808;89;14;19;28;12;23;16
4615;2;4056.000000;45496.000000;12;930344;1993808;89;14;19;28;8.9;22;16
4616;2;0.0;0.0;12;930344;1993808;89;13;19;24;16;18;16
4617;2;85184.210938;381959.718750;12;930344;1993808;89;14;19;28;14;23;17
4618;2;27000.000000;86856.000000;12;930344;1993808;89;14;19;25;17;19;16
4619;2;10992.000000;57904.000000;12;930344;1993808;89;14;19;29;16;24;18
4620;2;6040.000000;66176.000000;12;930344;1993808;89;14;19;26;17;20;17
4621;2;5608.000000;78584.000000;12;930344;1993808;89;14;19;22;21;18;16
4622;2;9168.000000;41360.000000;12;930344;1993808;89;14;19;27;14;22;16
4623;2;18176.000000;62040.000000;12;930344;1993808;89;14;19;27;10;23;16
4624;2;19744.000000;49632.000000;12;930344;1993808;89;14;19;28;11;23;16
4625;2;18248.000000;49632.000000;12;930344;1993808;89;13;19;27;10;22;16
4626;2;2552.000000;74448.000000;12;930344;1993808;89;14;19;28;12;22;17
4627;2;2624.000000;86856.000000;12;930344;1993808;89;14;19;26;15;20;17
4628;2;3152.000000;74448.000000;12;930344;1993808;89;14;19;25;18;19;16
4629;2;8592.000000;78584.000000;12;930344;1993808;89;14;19;28;12;24;17
4630;2;11472.000000;82720.000000;12;930344;1993808;89;14;19;28;9.9;23;16
4631;2;3152.000000;82720.000000;12;930344;1993808;89;14;19;26;14;20;16
4632;2;3544.000000;74448.000000;12;930344;1993808;89;14;19;24;19;18;16
4633;2;2360.000000;70312.000000;12;930344;1993808;89;14;19;24;19;19;16
4634;2;2512.000000;74448.000000;12;930344;1993808;89;14;19;27;18;25;18
4635;2;12232.000000;37224.000000;12;930344;1993808;89;16;19;36;84;32;29
4636;2;32279.943359;88961.976562;12;930344;1993808;89;14;19;22;16;23;17
4637;2;18304.000000;49632.000000;12;930344;1993808;89;14;19;25;12;22;18
4638;2;10320.000000;78584.000000;12;930344;1993808;89;15;19;20;21;22;19
4639;2;3224.000000;86856.000000;12;930344;1993808;89;15;19;22;23;23;21
4640;2;3880.000000;78584.000000;12;930344;1993808;89;15;19;22;21;22;19
4641;2;3296.000000;82720.000000;12;930344;1993808;89;15;19;22;21;22;20
4642;2;2624.000000;78584.000000;12;930344;1993808;89;15;19;20;20;23;19
4643;2;2624.000000;74448.000000;12;930344;1993808;89;15;19;21;22;21;20
4644;2;5008.000000;53768.000000;12;930344;1993808;89;15;19;23;24;24;23
4645;2;8008.000000;33088.000000;12;930344;1993808;89;15;19;33;26;31;28
4646;2;13688.000000;49632.000000;12;930344;1993808;89;14;19;26;20;15;20
4647;2;17080.000000;45496.000000;12;930344;1993808;89;15;19;25;20;17;19
4648;2;7632.000000;33088.000000;12;930344;1993808;89;15;19;22;21;23;22
4649;2;24119.402344;121808.101562;12;930344;1993808;89;15;19;27;27;25;30
4650;2;8905.201172;99158.953125;12;930344;1993808;89;15;19;28;21;24;23
4651;2;3784.000000;41360.000000;12;930344;1993808;89;15;19;20;20;22;20
4652;2;19888.000000;62040.000000;12;930344;1993808;89;14;19;21;20;21;21
4653;2;6176.000000;57904.000000;12;930344;1993808;89;15;19;22;18;22;20
4654;2;5288.000000;71288.000000;12;930344;1993808;89;15;19;22;20;22;21
4655;2;5056.000000;78584.000000;12;930344;1993808;89;14;19;24;20;23;21
4656;2;4560.000000;33088.000000;12;930344;1993808;89;14;19;20;18;21;20
4657;2;18272.000000;49632.000000;12;930344;1993808;89;14;19;21;20;22;20
4658;2;15680.000000;49632.000000;12;930344;1993808;89;14;19;19;19;21;20
4659;2;8232.000000;45496.000000;12;930344;1993808;89;15;19;22;19;22;20
4660;2;5464.000000;82568.000000;12;930344;1993808;89;14;19;21;20;22;21
4661;2;3744.000000;66176.000000;12;930344;1993808;89;15;19;21;20;21;21
4662;2;12736.000000;70312.000000;12;930344;1993808;89;15;19;20;19;21;21
4663;2;17240.000000;66176.000000;12;930344;1993808;89;14;19;20;19;22;20
4664;2;7872.000000;37224.000000;12;930344;1993808;89;15;19;23;21;23;23
4665;2;4200.000000;62040.000000;12;930344;1993808;89;15;19;24;22;24;23
4666;2;3112.000000;82720.000000;12;930344;1993808;89;14;19;20;20;22;21
4667;2;2624.000000;78584.000000;12;930344;1993808;89;14;19;21;18;21;20
4668;2;3208.000000;82720.000000;12;930344;1993808;89;15;19;20;19;22;21
4669;2;2288.000000;49632.000000;12;930344;1993808;89;14;19;21;21;22;23
4670;2;17208.000000;45496.000000;12;930344;1993808;89;14;19;21;20;22;22
4671;2;18016.000000;49632.000000;12;930344;1993808;89;14;19;19;19;21;21
4672;2;5952.000000;49632.000000;12;930344;1993808;89;14;19;21;19;21;20
4673;2;3264.000000;78584.000000;12;930344;1993808;89;14;19;20;19;21;20
4674;2;10808.000000;62040.000000;12;930344;1993808;89;14;19;19;20;21;21
4675;2;29176.000000;108320.000000;12;930344;1993808;89;15;19;21;20;22;21
4676;2;34040.000000;64128.000000;12;930344;1993808;89;14;19;19;18;22;21
4677;2;20664.000000;62040.000000;12;930344;1993808;89;14;19;20;19;21;20
4678;2;7920.000000;41360.000000;12;930344;1993808;89;14;19;19;19;20;21
4679;2;6991.350586;89566.554688;12;930344;1993808;89;15;19;23;20;23;21
4680;2;4064.000000;74448.000000;12;930344;1993808;89;16;19;26;27;25;27
4681;2;5056.000000;74448.000000;12;930344;1993808;89;15;19;21;20;21;21
4682;2;2160.000000;37224.000000;12;930344;1993808;89;14;19;23;19;22;21
4683;2;3208.000000;74448.000000;12;930344;1993808;89;15;19;21;18;22;20
4684;2;2976.000000;82720.000000;12;930344;1993808;89;14;19;22;20;22;22
4685;2;2648.000000;33088.000000;12;930344;1993808;89;15;19;21;21;22;21
4686;2;9728.000000;70312.000000;12;930344;1993808;89;14;19;20;21;21;22
4687;2;2696.000000;82720.000000;12;930344;1993808;89;14;19;25;21;21;21
4688;2;1952.000000;28952.000000;12;930344;1993808;89;14;19;31;26;21;21
4689;2;0.0;0.0;12;930344;1993808;89;15;19;20;23;28;21
4690;2;6491.079102;37932.667969;12;930344;1993808;89;15;19;26;21;25;23
4691;2;16096.000000;49632.000000;12;930344;1993808;89;15;19;21;20;28;23
4692;2;21301.300781;62102.101562;12;930344;1993808;89;15;19;21;19;21;21
4693;2;19028.970703;41318.679688;12;930344;1993808;89;15;19;24;21;20;20
4694;2;18898.898438;53821.820312;12;930344;1993808;89;15;19;26;26;25;29
4695;2;22760.000000;53768.000000;12;930344;1993808;89;15;19;25;23;24;27
4696;2;8743.256836;53714.285156;12;930344;1993808;89;14;19;20;20;21;29
4697;2;1840.000000;24816.000000;12;930344;1993808;89;14;19;20;24;21;22
4698;2;4717.325195;172206.687500;12;930344;1993808;89;14;19;20;30;23;20
4699;2;5077.686523;85795.039062;12;930344;1993808;89;15;19;23;21;27;22
4700;2;0.0;0.0;12;930344;1993808;89;15;19;22;22;21;23
4701;2;33220.734375;393994.468750;12;930344;1993808;89;16;19;25;21;23;25
4702;2;21784.000000;70312.000000;12;930344;1993808;89;15;19;21;24;22;21
4703;2;3240.000000;37224.000000;12;930344;1993808;89;14;19;26;19;22;20
4704;2;4904.000000;82720.000000;12;930344;1993808;89;15;19;24;20;21;20
4705;2;4032.000000;66176.000000;12;930344;1993808;89;16;19;41;32;26;34
4706;2;16952.000000;82720.000000;12;930344;1993808;89;14;19;21;20;21;23
4707;2;2680.000000;82720.000000;12;930344;1993808;89;15;19;19;24;21;21
4708;2;5176.000000;90992.000000;12;930344;1993808;89;15;19;20;21;24;21
4709;2;94744.000000;179648.000000;12;930344;1993808;89;15;19;25;21;23;26
4710;2;30104.000000;94360.000000;12;930344;1993808;89;15;19;33;25;25;27
4711;2;52640.000000;158088.000000;12;930344;1993808;89;15;19;22;22;23;24
4712;2;67392.000000;222376.000000;12;930344;1993808;89;15;19;28;21;18;26
4713;2;23328.000000;113976.000000;12;930344;1993808;89;15;19;27;15;23;22
4714;2;16560.000000;116848.000000;12;930344;1993808;89;15;19;27;18;21;31
4715;2;9336.000000;114608.000000;12;930344;1993808;89;15;19;29;18;20;23
4716;2;12552.000000;196560.000000;12;930344;1993808;89;15;19;28;16;19;23
4717;2;4288.000000;185832.000000;12;930344;1993808;89;15;19;27;19;20;22
4718;2;6944.000000;140280.000000;12;930344;1993808;89;15;19;29;16;19;23
4719;2;17128.000000;133352.000000;12;930344;1993808;89;15;19;29;16;21;22
4720;2;2856.000000;80832.000000;12;930344;1993808;89;15;19;26;18;20;22
4721;2;4651.162598;37147.285156;12;930344;1993808;89;14;19;25;14;19;21
4722;2;16662.791016;484372.093750;12;930344;1993808;89;16;19;28;18;22;23
4723;2;14776.000000;130560.000000;12;930344;1993808;89;14;19;27;16;19;21
4724;2;25600.000000;140168.000000;12;930344;1993808;89;14;19;25;21;17;21
4725;2;23408.000000;134408.000000;12;930344;1993808;89;14;19;22;25;20;25
4726;2;18840.000000;134512.000000;12;930344;1993808;89;14;19;26;18;17;19
4727;2;9648.000000;62944.000000;12;930344;1993808;89;14;19;25;21;18;19
4728;2;5618.420898;87815.789062;12;930344;1993808;89;13;19;23;19;16;18
4729;2;6904.458496;192127.390625;12;930344;1993808;89;14;19;23;21;17;20
4730;2;3152.000000;86856.000000;12;930344;1993808;89;13;19;26;18;17;18
4731;2;2624.000000;78584.000000;12;930344;1993808;89;14;19;23;18;16;18
4732;2;3208.000000;78584.000000;12;930344;1993808;89;13;19;15;23;16;22
4733;2;2624.000000;78584.000000;12;930344;1993808;89;13;19;26;18;17;17
4734;2;19784.000000;86856.000000;12;930344;1993808;89;14;19;16;23;16;23
4735;2;29062.857422;64040.000000;12;930344;1993808;89;13;19;18;22;17;22
4736;2;23208.000000;50888.000000;12;930344;1993808;89;13;19;20;19;17;18
4737;2;111336.000000;196912.000000;12;930344;1993808;89;14;19;25;19;17;20
4738;2;17744.000000;86856.000000;12;930344;1993808;89;14;19;16;23;17;21
4739;2;21424.000000;103400.000000;12;930344;1993808;89;13;19;17;22;17;22
4740;2;14728.000000;82720.000000;12;930344;1993808;89;14;19;22;26;18;23
4741;2;20296.000000;107536.000000;12;930344;1993808;89;14;19;18;21;17;22
4742;2;4552.000000;12408.000000;12;930344;1993808;89;33;19;73;63;61;60
4743;2;2104.448730;18537.716797;12;930344;1993808;89;26;19;62;55;62;55
