time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
754;1;0.0;0.0;13;1073760;2059404;93;21;19;49;47;44;47
755;1;0.0;0.0;13;1073760;2059404;93;21;19;52;53;48;56
756;1;0.0;0.0;13;1073760;2059404;93;21;19;49;54;45;53
757;1;0.0;0.0;13;1073760;2059404;93;19;19;44;46;37;52
758;1;0.0;0.0;13;1073760;2059404;92;20;19;42;48;39;53
759;1;0.0;0.0;13;1073760;2059404;92;18;19;39;46;34;47
760;1;0.0;0.0;13;1073760;2059404;92;19;19;44;44;35;48
761;1;0.0;0.0;13;1073760;2059404;93;21;19;44;47;41;52
762;1;0.0;0.0;13;1073760;2059404;93;20;19;50;48;43;50
763;1;0.0;0.0;13;1073760;2059404;93;21;19;52;53;49;54
764;1;0.0;0.0;13;1073760;2059404;92;20;19;45;47;39;47
765;1;0.0;0.0;13;1073760;2059404;92;20;19;46;44;42;47
766;1;0.0;0.0;13;1073760;2059404;92;20;19;42;46;43;50
767;1;0.0;0.0;13;1073760;2059404;92;20;19;53;51;44;52
768;1;0.0;0.0;13;1073760;2059404;92;20;19;49;42;45;47
769;1;0.0;0.0;13;1073760;2059404;92;21;19;45;47;45;45
770;1;0.0;0.0;13;1073760;2059404;92;22;19;51;51;49;51
771;1;0.0;0.0;13;1073760;2059404;92;20;19;52;47;43;54
772;1;0.0;0.0;13;1073760;2059404;92;20;19;44;50;37;55
773;1;0.0;0.0;13;1073760;2059404;92;20;19;45;45;39;51
774;1;0.0;0.0;13;1073760;2059404;92;19;19;38;46;36;50
775;1;0.0;0.0;13;1073760;2059404;92;19;19;39;46;34;51
776;0;0.0;0.0;13;1073760;2059404;92;19;19;44;43;33;52
777;0;0.0;0.0;13;1073760;2059404;92;20;19;40;46;36;50
778;0;0.0;0.0;13;1073760;2059404;92;19;19;43;45;40;49
779;0;0.0;0.0;13;1073760;2059404;92;18;19;43;42;37;51
780;0;0.0;0.0;13;1073760;2059404;92;20;19;45;40;39;48
781;0;0.0;0.0;13;1073760;2059404;92;19;19;48;40;41;46
782;0;0.0;0.0;13;1073760;2059404;92;20;19;48;42;44;50
783;0;0.0;0.0;13;1073760;2059404;92;22;19;42;50;47;52
784;0;0.0;0.0;13;1073760;2059404;92;19;19;41;46;37;49
785;0;0.0;0.0;13;1073760;2059404;92;20;19;45;47;38;53
786;0;0.0;0.0;13;1073760;2059404;92;21;19;52;55;50;60
787;0;0.0;0.0;13;1073760;2059404;92;20;19;45;43;40;50
788;0;0.0;0.0;13;1073760;2059404;92;18;19;44;42;42;47
789;0;0.0;0.0;13;1073760;2059404;92;20;19;43;47;44;48
790;0;0.0;0.0;13;1073760;2059404;92;21;19;47;53;51;56
791;0;0.0;0.0;13;1073760;2059404;92;19;19;42;47;41;44
792;0;0.0;0.0;13;1073760;2059404;92;21;19;46;48;51;52
793;0;0.0;0.0;13;1073760;2059404;92;20;19;44;43;45;45
794;0;0.0;0.0;13;1073760;2059404;92;20;19;42;39;48;52
795;0;0.0;0.0;13;1073760;2059404;92;21;19;43;45;47;54
796;0;0.0;0.0;13;1073760;2059404;92;21;19;45;43;47;47
797;0;0.0;0.0;13;1073760;2059404;92;20;19;43;42;45;48
798;0;0.0;0.0;13;1073760;2059404;92;21;19;47;48;48;53
799;0;0.0;0.0;13;1073760;2059404;92;20;19;40;50;46;54
800;0;0.0;0.0;13;1073760;2059404;92;20;19;45;41;43;53
801;0;0.0;0.0;13;1073760;2059404;92;20;19;45;44;50;54
802;0;0.0;0.0;13;1073760;2059404;92;21;19;45;45;47;55
803;0;0.0;0.0;13;1073760;2059404;92;37;19;72;69;73;79
804;0;0.0;0.0;13;1073760;2059404;92;19;19;40;42;40;50
805;0;0.0;0.0;13;1073760;2059404;92;20;19;38;41;43;52
806;0;0.0;0.0;13;1073760;2059404;92;21;19;43;47;40;55
807;0;0.0;0.0;13;1073760;2059404;92;21;19;41;46;41;55
808;0;0.0;0.0;13;1073760;2059404;92;20;19;42;44;42;54
809;0;0.0;0.0;13;1073760;2059404;92;22;19;44;46;41;53
810;0;0.0;0.0;13;1073760;2059404;92;26;19;48;56;51;58
811;0;0.0;0.0;13;1073760;2059404;92;21;19;46;47;48;44
812;0;0.0;0.0;13;1073760;2059404;92;19;19;42;45;46;46
813;0;0.0;0.0;13;1073760;2059404;92;21;19;46;45;52;52
814;0;0.0;0.0;13;1073760;2059404;92;20;19;43;38;48;48
815;0;0.0;0.0;13;1073760;2059404;92;20;19;46;45;44;47
816;0;0.0;0.0;13;1073760;2059404;92;22;19;47;46;54;57
817;1;4765.217285;68260.867188;13;1073760;2059404;92;22;19;43;41;46;51
818;1;126116.859375;150370.625000;13;1073760;2059404;92;22;19;50;42;49;53
819;1;0.0;0.0;13;1073760;2059404;92;30;19;74;70;74;74
820;1;0.0;0.0;13;1073760;2059404;93;39;19;86;81;91;87
821;1;0.0;0.0;13;1073760;2059404;92;26;19;49;54;56;56
822;1;0.0;0.0;13;1073760;2059404;92;19;19;35;38;38;44
823;1;0.0;0.0;13;1073760;2059404;90;36;19;80;89;88;85
824;0;0.0;0.0;13;1073760;2059404;90;23;19;54;56;63;60
825;0;0.0;0.0;13;1073760;2059404;89;28;19;76;77;72;77
826;0;0.0;0.0;13;1073760;2059404;89;21;19;60;62;75;64
827;0;0.0;0.0;13;1073760;2059404;89;18;19;33;38;36;43
828;0;0.0;0.0;13;1073760;2059404;89;18;19;43;44;48;47
829;0;0.0;0.0;13;1073760;2059404;90;19;19;43;43;49;48
830;0;0.0;0.0;13;1073760;2059404;90;19;19;44;52;47;57
831;0;0.0;0.0;13;1073760;2059404;90;18;19;34;42;43;50
832;0;0.0;0.0;13;1073760;2059404;88;23;19;49;55;61;59
833;0;0.0;0.0;13;1073760;2059404;88;22;19;45;46;52;49
834;0;0.0;0.0;13;1073760;2059404;89;33;19;63;66;72;71
835;0;0.0;0.0;13;1073760;2059404;89;23;19;45;54;56;62
836;0;0.0;0.0;13;1073760;2059404;89;27;19;62;62;57;66
837;0;0.0;0.0;13;1073760;2059404;89;24;19;52;49;46;49
838;0;0.0;0.0;13;1073760;2059404;90;15;19;29;34;24;25
839;0;0.0;0.0;13;1073760;2059404;89;18;19;39;41;38;62
840;0;0.0;0.0;13;1073760;2059404;89;17;19;38;38;33;38
841;0;0.0;0.0;13;1073760;2059404;90;20;19;58;52;50;54
842;0;0.0;0.0;13;1073760;2059404;89;19;19;46;46;41;49
843;0;0.0;0.0;13;1073760;2059404;90;24;19;73;64;58;68
844;0;0.0;0.0;13;1073760;2059404;89;19;19;53;58;45;60
845;0;0.0;0.0;13;1073760;2059404;89;20;19;40;33;33;41
846;0;0.0;0.0;13;1073760;2059404;89;22;19;61;56;53;60
847;0;0.0;0.0;13;1073760;2059404;89;16;19;31;23;26;36
848;0;0.0;0.0;13;1073760;2059404;89;19;19;56;49;45;54
849;0;0.0;0.0;13;1073760;2059404;89;21;19;62;55;53;61
850;0;0.0;0.0;13;1073760;2059404;89;21;19;61;56;50;61
851;0;0.0;0.0;13;1073760;2059404;89;16;19;31;28;29;39
852;0;0.0;0.0;13;1073760;2059404;89;15;19;25;18;21;30
853;0;0.0;0.0;13;1073760;2059404;89;20;19;55;56;44;60
854;0;0.0;0.0;13;1073760;2059404;89;15;19;26;26;23;25
855;0;0.0;0.0;13;1073760;2059404;89;18;19;41;36;35;43
856;0;0.0;0.0;13;1073760;2059404;89;18;19;44;43;38;56
857;0;0.0;0.0;13;1073760;2059404;89;17;19;39;34;32;40
858;0;0.0;0.0;13;1073760;2059404;90;17;19;39;44;33;45
859;0;0.0;0.0;13;1073760;2059404;90;14;19;25;20;20;29
860;0;0.0;0.0;13;1073760;2059404;90;19;19;38;36;32;36
861;0;0.0;0.0;13;1073760;2059404;90;15;19;26;24;23;32
862;0;0.0;0.0;13;1073760;2059404;90;14;19;25;18;21;29
863;0;0.0;0.0;13;1073760;2059404;90;17;19;35;37;29;39
864;0;0.0;0.0;13;1073760;2059404;91;19;19;48;41;33;45
865;0;0.0;0.0;13;1073760;2059404;90;16;19;35;32;27;38
866;0;0.0;0.0;13;1073760;2059404;90;16;19;34;33;27;38
867;0;0.0;0.0;13;1073760;2059404;90;22;19;51;57;45;55
868;0;0.0;0.0;13;1073760;2059404;90;18;19;49;46;35;43
869;0;0.0;0.0;13;1073760;2059404;90;20;19;49;43;40;48
870;0;0.0;0.0;13;1073760;2059404;90;23;19;58;52;47;59
871;0;0.0;0.0;13;1073760;2059404;90;19;19;57;47;44;49
872;0;0.0;0.0;13;1073760;2059404;90;16;19;27;23;26;33
873;0;0.0;0.0;13;1073760;2059404;90;18;19;48;45;35;46
874;0;0.0;0.0;13;1073760;2059404;90;15;19;29;32;29;35
875;0;0.0;0.0;13;1073760;2059404;90;14;19;21;29;15;32
876;0;0.0;0.0;13;1073760;2059404;91;21;19;63;58;53;63
877;0;0.0;0.0;13;1073760;2059404;91;24;19;61;58;55;59
878;0;0.0;0.0;13;1073760;2059404;88;23;19;75;59;51;67
879;0;0.0;0.0;13;1073760;2059404;88;18;19;42;40;36;43
880;0;0.0;0.0;13;1073760;2059404;88;15;19;29;27;26;28
881;0;0.0;0.0;13;1073760;2059404;88;21;19;50;47;40;55
882;0;0.0;0.0;13;1073760;2059404;88;24;19;64;62;53;64
883;1;42015.625000;186546.875000;13;1073760;2059404;88;21;19;66;62;48;58
884;1;917472.000000;1468896.000000;13;1073760;2059404;88;18;19;37;26;27;40
885;1;215248.000000;185048.000000;13;1073760;2059404;88;20;19;50;55;43;49
886;1;80624.000000;139304.000000;13;1073760;2059404;88;16;19;34;33;29;35
887;1;30256.000000;114488.000000;13;1073760;2059404;88;18;19;37;39;36;43
888;1;0.0;0.0;13;1073760;2059404;88;20;19;60;56;54;55
889;1;1417.095825;14129.762695;13;1073760;2059404;88;15;19;36;35;35;33
890;1;0.0;0.0;13;1073760;2059404;88;14;19;23;21;13;24
891;1;0.0;0.0;13;1073760;2059404;88;14;19;25;25;22;27
892;1;0.0;0.0;13;1073760;2059404;89;14;19;30;25;27;30
893;1;0.0;0.0;13;1073760;2059404;89;21;19;58;55;56;58
894;1;0.0;0.0;13;1073760;2059404;89;27;19;74;69;65;68
895;1;0.0;0.0;13;1073760;2059404;89;24;19;61;50;54;58
896;1;0.0;0.0;13;1073760;2059404;89;16;19;27;28;26;28
897;1;0.0;0.0;13;1073760;2059404;90;17;19;49;50;43;46
898;1;0.0;0.0;13;1073760;2059404;90;38;19;93;90;87;92
899;1;0.0;0.0;13;1073760;2059404;91;19;19;41;36;32;35
900;1;0.0;0.0;13;1073760;2059404;90;18;19;40;35;28;38
901;1;0.0;0.0;13;1073760;2059404;90;15;19;31;31;25;33
902;1;0.0;0.0;13;1073760;2059404;90;15;19;29;30;23;30
903;1;0.0;0.0;13;1073760;2059404;91;26;19;73;67;65;65
904;1;0.0;0.0;13;1073760;2059404;90;20;19;50;55;49;49
905;1;0.0;0.0;13;1073760;2059404;90;14;19;21;28;19;28
906;1;0.0;0.0;13;1073760;2059404;90;18;19;38;41;39;40
907;1;0.0;0.0;13;1073760;2059404;90;16;19;27;28;29;31
908;1;0.0;0.0;13;1073760;2059404;90;19;19;46;54;47;45
909;1;0.0;0.0;13;1073760;2059404;90;19;19;46;49;43;47
910;1;0.0;0.0;13;1073760;2059404;90;16;19;31;33;26;34
911;1;0.0;0.0;13;1073760;2059404;90;20;19;48;46;45;44
912;1;0.0;0.0;13;1073760;2059404;91;26;19;54;56;51;50
913;1;0.0;0.0;13;1073760;2059404;91;33;19;70;80;74;73
914;1;0.0;0.0;13;1073760;2059404;91;24;19;47;48;45;48
915;1;0.0;0.0;13;1073760;2059404;91;14;19;23;22;16;26
916;1;0.0;0.0;13;1073760;2059404;90;22;19;53;66;53;55
917;1;0.0;0.0;13;1073760;2059404;90;18;19;36;35;28;35
918;1;0.0;0.0;13;1073760;2059404;91;20;19;47;50;46;45
919;0;0.0;0.0;13;1073760;2059404;91;14;19;23;24;16;26
920;0;0.0;0.0;13;1073760;2059404;91;15;19;27;27;25;31
921;0;0.0;0.0;13;1073760;2059404;91;23;19;60;60;60;59
922;0;0.0;0.0;13;1073760;2059404;91;18;19;52;48;46;51
923;0;0.0;0.0;13;1073760;2059404;91;17;19;38;37;38;36
924;0;0.0;0.0;13;1073760;2059404;90;25;19;57;59;60;54
925;0;0.0;0.0;13;1073760;2059404;92;29;19;72;71;64;73
926;0;0.0;0.0;13;1073760;2059404;92;26;19;81;72;71;81
927;0;0.0;0.0;13;1073760;2059404;92;17;19;40;36;35;39
928;0;0.0;0.0;13;1073760;2059404;92;17;19;37;38;34;42
929;0;0.0;0.0;13;1073760;2059404;92;16;19;24;30;30;27
930;0;0.0;0.0;13;1073760;2059404;92;15;19;25;27;28;28
931;0;0.0;0.0;13;1073760;2059404;92;16;19;28;34;33;45
932;0;0.0;0.0;13;1073760;2059404;92;15;19;25;29;30;29
933;0;0.0;0.0;13;1073760;2059404;92;18;19;39;38;50;47
934;0;0.0;0.0;13;1073760;2059404;92;16;19;27;28;34;38
935;0;0.0;0.0;13;1073760;2059404;92;16;19;29;30;32;36
936;0;0.0;0.0;13;1073760;2059404;92;18;19;37;43;43;43
937;0;0.0;0.0;13;1073760;2059404;92;18;19;35;38;42;42
938;0;0.0;0.0;13;1073760;2059404;92;21;19;44;59;49;53
939;0;0.0;0.0;13;1073760;2059404;92;16;19;30;31;34;32
940;0;0.0;0.0;13;1073760;2059404;92;16;19;29;29;34;31
941;0;0.0;0.0;13;1073760;2059404;92;15;19;27;29;30;30
942;0;0.0;0.0;13;1073760;2059404;92;15;19;27;25;27;30
943;0;0.0;0.0;13;1073760;2059404;92;18;19;35;39;37;40
944;0;0.0;0.0;13;1073760;2059404;92;15;19;25;27;26;28
945;0;0.0;0.0;13;1073760;2059404;92;16;19;24;30;27;27
946;0;0.0;0.0;13;1073760;2059404;93;15;19;24;25;25;24
947;0;0.0;0.0;13;1073760;2059404;93;15;19;23;28;26;24
948;0;0.0;0.0;13;1073760;2059404;93;17;19;43;49;45;45
949;0;0.0;0.0;13;1073760;2059404;93;24;19;41;46;46;45
950;0;0.0;0.0;13;1073760;2059404;92;20;19;43;41;47;43
951;0;0.0;0.0;13;1073760;2059404;92;20;19;50;64;61;64
952;0;0.0;0.0;13;1073760;2059404;93;22;19;45;82;57;56
953;0;0.0;0.0;13;1073760;2059404;92;19;19;41;97;62;69
954;0;0.0;0.0;13;1073760;2059404;92;20;19;44;72;63;46
955;0;0.0;0.0;13;1073760;2059404;92;16;19;29;89;36;40
956;0;0.0;0.0;13;1073760;2059404;92;17;19;37;44;77;37
957;0;0.0;0.0;13;1073760;2059404;92;16;19;32;56;66;32
958;0;0.0;0.0;13;1073760;2059404;92;15;19;31;43;51;32
959;0;0.0;0.0;13;1073760;2059404;92;15;19;23;44;34;28
960;1;32156.863281;230222.218750;13;1073760;2059404;92;15;19;29;42;40;32
961;1;0.0;0.0;13;1073760;2059404;92;15;19;24;28;37;29
962;1;0.0;0.0;13;1073760;2059404;92;15;19;26;42;53;25
963;1;407311.812500;420000.000000;13;1073760;2059404;92;15;19;34;50;58;27
964;1;1252.525269;8355.555664;13;1073760;2059404;92;16;19;35;25;40;27
965;1;0.0;0.0;13;1073760;2059404;92;16;19;28;30;30;29
966;1;0.0;0.0;13;1073760;2059404;93;17;19;29;31;33;33
967;1;0.0;0.0;13;1073760;2059404;92;19;19;38;41;42;43
968;1;0.0;0.0;13;1073760;2059404;92;16;19;37;29;46;44
969;1;0.0;0.0;13;1073760;2059404;93;14;19;35;28;57;31
970;0;0.0;0.0;13;1073760;2059404;92;14;19;29;35;36;36
971;0;0.0;0.0;13;1073760;2059404;93;16;19;37;45;46;42
972;0;0.0;0.0;13;1073760;2059404;93;16;19;37;60;47;52
973;0;0.0;0.0;13;1073760;2059404;93;16;19;27;51;33;29
974;0;0.0;0.0;13;1073760;2059404;93;16;19;33;37;36;33
975;0;0.0;0.0;13;1073760;2059404;93;15;19;30;28;35;31
976;0;0.0;0.0;13;1073760;2059404;93;17;19;34;43;43;52
977;0;0.0;0.0;13;1073760;2059404;93;14;19;44;31;70;30
978;0;0.0;0.0;13;1073760;2059404;93;15;19;30;32;40;32
979;0;0.0;0.0;13;1073760;2059404;93;16;19;28;52;61;33
980;0;0.0;0.0;13;1073760;2059404;93;15;19;29;41;76;30
981;0;0.0;0.0;13;1073760;2059404;93;15;19;25;45;38;32
982;0;0.0;0.0;13;1073760;2059404;93;15;19;27;36;37;31
983;0;0.0;0.0;13;1073760;2059404;93;17;19;28;33;39;33
984;0;0.0;0.0;13;1073760;2059404;93;19;19;31;38;44;41
985;0;0.0;0.0;13;1073760;2059404;93;20;19;35;46;47;46
986;0;0.0;0.0;13;1073760;2059404;93;16;19;24;31;31;29
987;0;0.0;0.0;13;1073760;2059404;93;14;19;21;24;27;27
988;0;0.0;0.0;13;1073760;2059404;93;16;19;25;26;32;31
989;0;0.0;0.0;13;1073760;2059404;93;21;19;36;44;48;41
990;0;0.0;0.0;13;1073760;2059404;92;19;19;31;62;51;47
991;0;0.0;0.0;13;1073760;2059404;93;21;19;39;62;52;62
992;0;0.0;0.0;13;1073760;2059404;93;20;19;38;88;42;56
993;0;0.0;0.0;13;1073760;2059404;93;22;19;41;64;49;51
994;0;0.0;0.0;13;1073760;2059404;93;16;19;26;31;46;37
995;0;0.0;0.0;13;1073760;2059404;93;22;19;40;74;49;57
996;0;0.0;0.0;13;1073760;2059404;93;21;19;37;47;49;83
997;0;0.0;0.0;13;1073760;2059404;93;21;19;46;48;63;86
998;0;0.0;0.0;13;1073760;2059404;93;22;19;41;41;60;66
999;0;0.0;0.0;13;1073760;2059404;93;22;19;39;48;54;64
1000;0;0.0;0.0;13;1073760;2059404;93;23;19;39;45;53;53
1001;0;0.0;0.0;13;1073760;2059404;93;22;19;38;37;51;55
1002;0;0.0;0.0;13;1073760;2059404;93;21;19;33;35;42;46
1003;0;0.0;0.0;13;1073760;2059404;93;23;19;38;46;57;71
1004;0;0.0;0.0;13;1073760;2059404;93;22;19;38;42;55;80
1005;0;0.0;0.0;13;1073760;2059404;93;23;19;40;44;57;85
1006;0;0.0;0.0;13;1073760;2059404;93;26;19;48;52;75;72
1007;0;0.0;0.0;13;1073760;2059404;93;24;19;42;54;62;68
1008;0;0.0;0.0;13;1073760;2059404;91;23;19;46;54;65;62
1009;0;0.0;0.0;13;1073760;2059404;91;23;19;41;52;65;59
1010;0;0.0;0.0;13;1073760;2059404;91;19;19;37;55;64;49
1011;0;0.0;0.0;13;1073760;2059404;91;20;19;37;61;49;59
1012;0;0.0;0.0;13;1073760;2059404;93;22;19;52;59;65;73
1013;0;0.0;0.0;13;1073760;2059404;93;22;19;44;41;52;59
1014;0;0.0;0.0;13;1073760;2059404;93;24;19;43;43;56;55
1015;0;0.0;0.0;13;1073760;2059404;93;22;19;34;37;45;50
1016;0;0.0;0.0;13;1073760;2059404;93;22;19;39;41;49;49
1017;0;0.0;0.0;13;1073760;2059404;93;25;19;44;46;56;56
1018;0;0.0;0.0;13;1073760;2059404;93;22;19;38;37;50;48
1019;0;0.0;0.0;13;1073760;2059404;93;20;19;34;31;44;44
1020;0;0.0;0.0;13;1073760;2059404;93;23;19;41;42;54;54
1021;0;0.0;0.0;13;1073760;2059404;91;19;19;36;39;51;52
1022;0;0.0;0.0;13;1073760;2059404;91;15;19;31;24;45;42
1023;0;0.0;0.0;13;1073760;2059404;91;25;19;85;77;92;87
1024;0;0.0;0.0;13;1073760;2059404;89;27;19;80;69;89;82
1025;0;0.0;0.0;13;1073760;2059404;89;20;19;50;36;84;47
1026;0;0.0;0.0;13;1073760;2059404;89;19;19;38;34;48;80
1027;0;0.0;0.0;13;1073760;2059404;88;14;19;18;31;28;97
1028;0;0.0;0.0;13;1073760;2059404;88;14;19;17;27;24;94
1029;0;0.0;0.0;13;1073760;2059404;89;15;19;33;27;37;75
1030;0;0.0;0.0;13;1073760;2059404;89;14;19;31;25;34;60
1031;1;52080.000000;280240.000000;13;1073760;2059404;89;15;19;29;24;34;54
1032;1;3448.000000;16544.000000;13;1073760;2059404;89;16;19;41;33;44;66
1033;1;84128.000000;83392.000000;13;1073760;2059404;89;20;19;50;40;52;78
1034;1;4152.000000;23640.000000;13;1073760;2059404;89;16;19;36;34;41;84
1035;1;0.0;0.0;13;1073760;2059404;89;14;19;23;24;26;89
1036;1;2646.153809;26876.923828;13;1073760;2059404;89;16;19;39;40;44;49
1037;1;0.0;0.0;13;1073760;2059404;89;14;19;23;17;25;30
1038;1;0.0;0.0;13;1073760;2059404;89;14;19;26;21;26;33
1039;1;0.0;0.0;13;1073760;2059404;89;14;19;27;23;28;26
1040;1;0.0;0.0;13;1073760;2059404;90;23;19;43;41;50;53
1041;1;0.0;0.0;13;1073760;2059404;90;17;19;42;50;67;56
1042;1;0.0;0.0;13;1073760;2059404;90;19;19;43;55;60;46
1043;1;0.0;0.0;13;1073760;2059404;89;20;19;47;71;66;53
1044;1;0.0;0.0;13;1073760;2059404;89;14;19;36;37;74;35
1045;1;0.0;0.0;13;1073760;2059404;89;15;19;30;33;49;36
1046;1;0.0;0.0;13;1073760;2059404;89;17;19;61;55;68;57
1047;1;0.0;0.0;13;1073760;2059404;89;17;19;53;68;48;62
1048;1;0.0;0.0;13;1073760;2059404;89;17;19;62;61;62;54
1049;1;0.0;0.0;13;1073760;2059404;89;18;19;64;70;55;54
1050;1;0.0;0.0;13;1073760;2059404;89;18;19;67;59;59;54
1051;1;0.0;0.0;13;1073760;2059404;90;18;19;68;57;60;56
1052;1;0.0;0.0;13;1073760;2059404;90;18;19;70;60;60;51
1053;1;0.0;0.0;13;1073760;2059404;90;18;19;74;47;52;48
1054;1;0.0;0.0;13;1073760;2059404;90;14;19;33;55;27;31
1055;1;0.0;0.0;13;1073760;2059404;90;16;19;42;35;82;36
1056;1;0.0;0.0;13;1073760;2059404;90;16;19;57;42;53;33
1057;1;0.0;0.0;13;1073760;2059404;90;16;19;31;32;46;32
1058;1;0.0;0.0;13;1073760;2059404;90;26;19;55;62;61;62
1059;1;0.0;0.0;13;1073760;2059404;91;20;19;44;47;45;46
1060;1;0.0;0.0;13;1073760;2059404;90;19;19;61;55;62;51
1061;1;0.0;0.0;13;1073760;2059404;90;18;19;72;40;73;50
1062;1;0.0;0.0;13;1073760;2059404;90;24;19;84;66;80;71
1063;1;0.0;0.0;13;1073760;2059404;92;30;19;96;85;91;80
1064;1;0.0;0.0;13;1073760;2059404;91;35;19;92;80;86;82
1065;1;0.0;0.0;13;1073760;2059404;91;16;19;40;38;45;39
1066;1;0.0;0.0;13;1073760;2059404;92;24;19;58;86;71;79
1067;0;0.0;0.0;13;1073760;2059404;92;18;19;52;45;91;50
1068;0;0.0;0.0;13;1073760;2059404;92;16;19;36;36;93;41
1069;0;0.0;0.0;13;1073760;2059404;92;18;19;41;46;53;54
1070;0;0.0;0.0;13;1073760;2059404;92;22;19;56;58;58;60
1071;0;0.0;0.0;13;1073760;2059404;92;22;19;45;51;52;53
1072;0;0.0;0.0;13;1073760;2059404;92;31;19;83;76;82;77
1073;0;0.0;0.0;13;1073760;2059404;92;30;19;80;91;76;86
1074;0;0.0;0.0;13;1073760;2059404;92;25;19;76;71;76;70
1075;0;0.0;0.0;13;1073760;2059404;92;22;19;45;53;51;55
1076;0;0.0;0.0;13;1073760;2059404;92;31;19;69;91;79;82
1077;0;0.0;0.0;13;1073760;2059404;92;26;19;56;91;68;75
1078;0;0.0;0.0;13;1073760;2059404;92;24;19;56;69;68;66
1079;0;0.0;0.0;13;1073760;2059404;92;18;19;35;48;49;47
1080;0;0.0;0.0;13;1073760;2059404;92;17;19;42;57;62;52
1081;0;0.0;0.0;13;1073760;2059404;92;15;19;30;21;76;32
1082;0;0.0;0.0;13;1073760;2059404;92;15;19;32;23;86;30
1083;0;0.0;0.0;13;1073760;2059404;92;16;19;34;43;53;42
1084;0;0.0;0.0;13;1073760;2059404;92;19;19;53;60;72;63
1085;0;0.0;0.0;13;1073760;2059404;92;24;19;62;85;72;71
1086;0;0.0;0.0;13;1073760;2059404;91;24;19;62;97;69;77
1087;0;0.0;0.0;13;1073760;2059404;92;20;19;42;87;55;55
1088;0;0.0;0.0;13;1073760;2059404;92;21;19;56;74;73;68
1089;0;0.0;0.0;13;1073760;2059404;92;32;19;78;87;80;84
1090;0;0.0;0.0;13;1073760;2059404;92;22;19;39;40;44;47
1091;0;0.0;0.0;13;1073760;2059404;92;16;19;30;30;32;35
1092;0;0.0;0.0;13;1073760;2059404;92;21;19;44;57;52;53
1093;0;0.0;0.0;13;1073760;2059404;92;22;19;55;65;61;63
1094;0;0.0;0.0;13;1073760;2059404;92;22;19;57;74;53;74
1095;0;0.0;0.0;13;1073760;2059404;92;20;19;49;54;50;53
1096;0;0.0;0.0;13;1073760;2059404;92;15;19;28;26;24;25
1097;0;0.0;0.0;13;1073760;2059404;92;25;19;73;75;75;78
1098;0;0.0;0.0;13;1073760;2059404;92;22;19;59;68;52;66
1099;0;0.0;0.0;13;1073760;2059404;92;22;19;67;97;69;90
1100;0;0.0;0.0;13;1073760;2059404;92;20;19;55;85;56;71
1101;0;0.0;0.0;13;1073760;2059404;92;26;19;68;97;66;89
1102;0;0.0;0.0;13;1073760;2059404;92;27;19;73;81;72;87
1103;0;0.0;0.0;13;1073760;2059404;92;22;19;61;72;67;72
1104;0;0.0;0.0;13;1073760;2059404;92;17;19;36;48;45;57
1105;0;0.0;0.0;13;1073760;2059404;92;17;19;37;53;45;84
1106;0;0.0;0.0;13;1073760;2059404;92;16;19;24;56;28;79
1107;1;4956.097656;89287.804688;13;1073760;2059404;92;16;19;42;40;35;59
1108;1;1344.000000;12408.000000;13;1073760;2059404;92;22;19;62;65;59;62
1109;1;0.0;0.0;13;1073760;2059404;91;28;19;70;85;73;85
1110;1;1705.426392;17891.472656;13;1073760;2059404;92;24;19;52;56;57;58
1111;1;0.0;0.0;13;1073760;2059404;92;22;19;49;53;54;58
1112;1;0.0;0.0;13;1073760;2059404;92;36;19;77;88;79;82
1113;1;0.0;0.0;13;1073760;2059404;92;42;19;88;97;84;92
1114;1;0.0;0.0;13;1073760;2059404;92;36;19;94;90;89;85
1115;1;0.0;0.0;13;1073760;2059404;92;36;19;85;92;81;87
1116;1;0.0;0.0;13;1073760;2059404;92;41;19;87;94;87;92
1117;1;0.0;0.0;13;1073760;2059404;92;41;19;88;94;88;94
1118;1;0.0;0.0;13;1073760;2059404;92;44;19;91;100;95;93
1119;1;0.0;0.0;13;1073760;2059404;92;39;19;96;99;91;92
1120;1;0.0;0.0;13;1073760;2059404;92;29;19;58;58;53;56
1121;1;0.0;0.0;13;1073760;2059404;92;15;19;32;23;24;31
1122;1;0.0;0.0;13;1073760;2059404;92;20;19;61;68;46;53
1123;1;0.0;0.0;13;1073760;2059404;92;17;19;78;54;42;45
1124;1;0.0;0.0;13;1073760;2059404;92;23;19;66;99;63;86
1125;1;0.0;0.0;13;1073760;2059404;92;19;19;58;76;51;60
1126;1;0.0;0.0;13;1073760;2059404;91;21;19;76;79;69;72
1127;1;0.0;0.0;13;1073760;2059404;91;24;19;68;76;65;69
1128;1;0.0;0.0;13;1073760;2059404;92;21;19;48;61;45;52
1129;1;0.0;0.0;13;1073760;2059404;91;20;19;50;64;45;54
1130;1;0.0;0.0;13;1073760;2059404;90;22;19;63;63;51;60
1131;0;0.0;0.0;13;1073760;2059404;91;21;19;49;49;46;49
1132;0;0.0;0.0;13;1073760;2059404;90;18;19;45;43;40;44
1133;0;0.0;0.0;13;1073760;2059404;90;16;19;34;34;33;33
